Date,High,Low,Open,Close,Volume,Adj Close
2021-12-31,172.97999572753906,170.41000366210938,170.86000061035156,172.44000244140625,674900.0,171.7700958251953
2022-01-03,172.91000366210938,169.61000061035156,172.10000610351562,170.60000610351562,827600.0,169.93724060058594
2022-01-04,172.99000549316406,170.3000030517578,170.3300018310547,171.25,1802200.0,170.58470153808594
2022-01-05,177.32000732421875,171.22999572753906,172.0800018310547,173.10000610351562,1748800.0,172.42752075195312
2022-01-06,173.3000030517578,169.88999938964844,173.2100067138672,170.6199951171875,955400.0,169.9571533203125
2022-01-07,170.50999450683594,167.42999267578125,170.42999267578125,167.7100067138672,1113700.0,167.0584716796875
2022-01-10,167.5,164.89999389648438,167.00999450683594,166.19000244140625,1385900.0,165.54437255859375
2022-01-11,169.02000427246094,164.8800048828125,166.74000549316406,168.80999755859375,647300.0,168.15419006347656
2022-01-12,169.58999633789062,167.02999877929688,169.50999450683594,168.4499969482422,1212500.0,167.7955780029297
2022-01-13,171.1300048828125,168.25,169.41000366210938,168.82000732421875,1156300.0,168.16415405273438
2022-01-14,168.07000732421875,164.1699981689453,165.50999450683594,165.0,1479000.0,164.35899353027344
2022-01-18,163.92999267578125,160.27999877929688,163.02000427246094,163.7899932861328,1636900.0,163.1536865234375
2022-01-19,165.27000427246094,161.44000244140625,165.27000427246094,161.5500030517578,1287800.0,160.92239379882812
2022-01-20,162.77999877929688,159.14999389648438,161.19000244140625,159.6999969482422,1697200.0,159.07957458496094
2022-01-21,159.5,154.1699981689453,157.61000061035156,154.74000549316406,4334300.0,154.13885498046875
2022-01-24,155.6199951171875,149.1300048828125,150.0,155.02999877929688,1604300.0,154.42771911621094
2022-01-25,155.6199951171875,149.77000427246094,152.19000244140625,153.99000549316406,1391600.0,153.3917694091797
2022-01-26,156.41000366210938,152.16000366210938,154.88999938964844,153.49000549316406,1263400.0,152.89370727539062
2022-01-27,156.49000549316406,152.0,155.27000427246094,153.38999938964844,1348500.0,152.79409790039062
2022-01-28,154.88999938964844,150.25,153.19000244140625,154.8300018310547,921900.0,154.22850036621094
2022-01-31,156.52000427246094,153.13999938964844,153.60000610351562,156.1999969482422,1540400.0,155.59317016601562
2022-02-01,157.6999969482422,155.2899932861328,156.30999755859375,157.35000610351562,1556600.0,156.73870849609375
2022-02-02,159.1300048828125,155.9199981689453,157.75999450683594,157.6199951171875,2432100.0,157.00765991210938
2022-02-03,159.16000366210938,155.8800048828125,156.3800048828125,156.74000549316406,1717700.0,156.13108825683594
2022-02-04,156.14999389648438,152.2899932861328,155.3699951171875,152.99000549316406,1288900.0,152.39566040039062
2022-02-07,154.80999755859375,152.4499969482422,152.74000549316406,152.8300018310547,1609500.0,152.23626708984375
2022-02-08,154.60000610351562,152.8800048828125,153.72000122070312,154.25,1162500.0,153.6507568359375
2022-02-09,157.3800048828125,155.8300018310547,156.0800018310547,156.99000549316406,1441200.0,156.38011169433594
2022-02-10,157.5500030517578,153.0399932861328,155.77000427246094,153.80999755859375,1298800.0,153.21246337890625
2022-02-11,154.74000549316406,149.80999755859375,153.17999267578125,149.89999389648438,1145400.0,149.31764221191406
2022-02-14,150.4499969482422,147.97000122070312,149.5800018310547,149.27000427246094,1150200.0,148.6901092529297
2022-02-15,152.92999267578125,150.77999877929688,151.77000427246094,151.63999938964844,922900.0,151.05088806152344
2022-02-16,152.5500030517578,150.35000610351562,151.74000549316406,151.8699951171875,836800.0,151.27999877929688
2022-02-17,150.77000427246094,148.81500244140625,150.0800018310547,149.26499938964844,494269.0,149.26499938964844
