Date,High,Low,Open,Close,Volume,Adj Close
2021-12-31,156.57000732421875,154.74000549316406,155.8699951171875,154.88999938964844,6410200,154.88999938964844
2022-01-03,157.55999755859375,155.36000061035156,155.8300018310547,156.75999450683594,10222800,156.75999450683594
2022-01-04,160.32000732421875,155.5500030517578,158.58999633789062,155.72999572753906,16582000,155.72999572753906
2022-01-05,159.3800048828125,155.10000610351562,156.52000427246094,155.19000244140625,12272100,155.19000244140625
2022-01-06,157.77000427246094,153.67999267578125,156.24000549316406,156.89999389648438,11095300,156.89999389648438
2022-01-07,159.3000030517578,156.2899932861328,156.89999389648438,157.8300018310547,9549700,157.8300018310547
2022-01-10,158.27000427246094,154.64999389648438,157.97999572753906,156.60000610351562,8672900,156.60000610351562
2022-01-11,158.22000122070312,155.9499969482422,156.6199951171875,157.88999938964844,8042600,157.88999938964844
2022-01-12,158.99000549316406,156.3300018310547,158.5,157.8000030517578,6995600,157.8000030517578
2022-01-13,158.52999877929688,155.1699981689453,157.6999969482422,155.44000244140625,9680600,155.44000244140625
2022-01-14,152.6199951171875,148.4199981689453,152.35000610351562,151.94000244140625,16821900,151.94000244140625
2022-01-18,153.1300048828125,149.8300018310547,151.11000061035156,152.27000427246094,10419500,152.27000427246094
2022-01-19,152.86000061035156,149.9600067138672,150.83999633789062,150.11000061035156,10413200,150.11000061035156
2022-01-20,152.66000366210938,147.14999389648438,150.91000366210938,147.6199951171875,11760400,147.6199951171875
2022-01-21,141.8699951171875,136.6300048828125,141.22999572753906,137.3800048828125,34491800,137.3800048828125
2022-01-24,137.67999267578125,129.25999450683594,134.82000732421875,137.4600067138672,31419500,137.4600067138672
2022-01-25,137.75,132.3800048828125,135.2899932861328,136.50999450683594,14694400,136.50999450683594
2022-01-26,138.1999969482422,132.25999450683594,137.7100067138672,133.60000610351562,14569900,133.60000610351562
2022-01-27,137.91000366210938,134.02000427246094,135.07000732421875,135.4199981689453,11913900,135.4199981689453
2022-01-28,138.69000244140625,133.55999755859375,135.2100067138672,138.6300048828125,10011700,138.6300048828125
2022-01-31,143.14999389648438,138.47000122070312,138.86000061035156,142.97000122070312,10185500,142.97000122070312
2022-02-01,144.69000244140625,142.25,143.02000427246094,144.49000549316406,8573300,144.49000549316406
2022-02-02,144.58999633789062,141.3800048828125,144.19000244140625,142.6199951171875,9529900,142.6199951171875
2022-02-03,142.0399932861328,139.25,140.0,140.02999877929688,9820600,140.02999877929688
2022-02-04,143.19000244140625,139.52999877929688,140.0399932861328,142.02000427246094,8037600,142.02000427246094
2022-02-07,144.08999633789062,141.61000061035156,143.38999938964844,142.50999450683594,10937500,142.50999450683594
2022-02-08,142.88999938964844,140.74000549316406,141.7899932861328,142.47999572753906,9231700,142.47999572753906
2022-02-09,147.35000610351562,143.25,144.3699951171875,147.22999572753906,22877400,147.22999572753906
2022-02-10,157.5,151.11000061035156,156.02000427246094,152.16000366210938,42500300,152.16000366210938
2022-02-11,154.69000244140625,148.55999755859375,153.5399932861328,149.47000122070312,17962200,149.47000122070312
2022-02-14,153.72999572753906,149.2100067138672,149.3699951171875,150.85000610351562,14694700,150.85000610351562
2022-02-15,154.85000610351562,152.50999450683594,153.5399932861328,154.72000122070312,12730900,154.72000122070312
2022-02-16,156.72999572753906,153.75,154.97999572753906,156.35000610351562,10656400,156.35000610351562
2022-02-17,155.36099243164062,152.63999938964844,154.69000244140625,152.6699981689453,5472128,152.6699981689453
