Date,High,Low,Open,Close,Volume,Adj Close
2021-12-31,207.72999572753906,206.0,206.57000732421875,206.50999450683594,511800,206.50999450683594
2022-01-03,207.22000122070312,201.47999572753906,205.8800048828125,202.66000366210938,947100,202.66000366210938
2022-01-04,202.6699981689453,194.75,202.64999389648438,197.36000061035156,1333500,197.36000061035156
2022-01-05,197.0,191.9600067138672,196.3800048828125,192.16000366210938,1166500,192.16000366210938
2022-01-06,194.82899475097656,190.42999267578125,192.1999969482422,192.58999633789062,798300,192.58999633789062
2022-01-07,193.05999755859375,186.85000610351562,191.97999572753906,188.0,1001700,188.0
2022-01-10,186.9499969482422,182.17300415039062,185.7899932861328,186.77999877929688,1415400,186.77999877929688
2022-01-11,191.85000610351562,185.85000610351562,188.0,191.6999969482422,984900,191.6999969482422
2022-01-12,193.9199981689453,189.8800048828125,192.75,190.39999389648438,745100,190.39999389648438
2022-01-13,191.77999877929688,186.22000122070312,190.39999389648438,186.61000061035156,1198100,186.61000061035156
2022-01-14,187.25900268554688,184.44000244140625,185.0,187.13999938964844,1001900,187.13999938964844
2022-01-18,185.1699981689453,180.9550018310547,183.66000366210938,181.4199981689453,1137900,181.4199981689453
2022-01-19,185.0,179.8000030517578,181.66000366210938,180.4499969482422,1144400,180.4499969482422
2022-01-20,183.92999267578125,176.9499969482422,181.83999633789062,177.47999572753906,1314000,177.47999572753906
2022-01-21,177.0500030517578,173.0399932861328,175.52999877929688,173.4199981689453,3302700,173.4199981689453
2022-01-24,176.02000427246094,166.79100036621094,171.69000244140625,175.36000061035156,1525700,175.36000061035156
2022-01-25,172.2100067138672,167.38099670410156,171.3800048828125,168.77000427246094,1500100,168.77000427246094
2022-01-26,174.5399932861328,166.8800048828125,171.5,168.49000549316406,1567500,168.49000549316406
2022-01-27,170.6300048828125,160.7899932861328,169.9199981689453,161.1199951171875,2284100,161.1199951171875
2022-01-28,164.0800018310547,156.6300048828125,161.97000122070312,164.02000427246094,2530000,164.02000427246094
2022-01-31,169.07000732421875,164.5,164.75999450683594,168.82000732421875,1811500,168.82000732421875
2022-02-01,170.6199951171875,165.4530029296875,170.1300048828125,169.05999755859375,1459200,169.05999755859375
2022-02-02,173.0,170.0500030517578,170.27000427246094,171.25999450683594,1069200,171.25999450683594
2022-02-03,169.11399841308594,165.5,168.1199951171875,165.8800048828125,1306600,165.8800048828125
2022-02-04,167.80999755859375,164.10000610351562,164.82000732421875,166.2100067138672,1075700,166.2100067138672
2022-02-07,168.16000366210938,165.57000732421875,166.2100067138672,166.0800018310547,1410100,166.0800018310547
2022-02-08,168.66000366210938,164.55999755859375,165.16000366210938,168.4199981689453,1672400,168.4199981689453
2022-02-09,172.35499572753906,169.57000732421875,171.05999755859375,172.14999389648438,775200,172.14999389648438
2022-02-10,173.0970001220703,167.5,168.44000244140625,169.22999572753906,1545900,169.22999572753906
2022-02-11,171.97999572753906,164.13999938964844,170.42999267578125,165.0399932861328,1356900,165.0399932861328
2022-02-14,167.14500427246094,163.83999633789062,164.85000610351562,165.92999267578125,1519000,165.92999267578125
2022-02-15,169.7899932861328,167.0500030517578,168.44000244140625,169.77000427246094,1076700,169.77000427246094
2022-02-16,170.4199981689453,166.1300048828125,168.3800048828125,170.1300048828125,1055300,170.1300048828125
2022-02-17,168.8800048828125,165.4199981689453,167.97999572753906,166.14500427246094,684673,166.14500427246094
