Date,High,Low,Open,Close,Volume,Adj Close
2021-12-31,300.29998779296875,293.30999755859375,296.739990234375,294.1099853515625,26653000,294.1099853515625
2022-01-03,307.1099853515625,297.8500061035156,298.1499938964844,301.2099914550781,39154700,301.2099914550781
2022-01-04,304.67999267578125,283.489990234375,302.7699890136719,292.8999938964844,52715400,292.8999938964844
2022-01-05,294.1600036621094,275.3299865722656,289.489990234375,276.0400085449219,49806400,276.0400085449219
2022-01-06,284.3800048828125,270.6499938964844,276.3999938964844,281.7799987792969,45418600,281.7799987792969
2022-01-07,284.2200012207031,270.57000732421875,281.4100036621094,272.4700012207031,40920100,272.4700012207031
2022-01-10,274.69000244140625,256.44000244140625,265.80999755859375,274.0,59468100,274.0
2022-01-11,280.6499938964844,268.3900146484375,273.2300109863281,278.1700134277344,40408900,278.1700134277344
2022-01-12,285.95001220703125,276.0799865722656,280.6700134277344,279.989990234375,38341300,279.989990234375
2022-01-13,284.79998779296875,264.9800109863281,283.7900085449219,265.75,54017100,265.75
2022-01-14,271.9700012207031,262.1000061035156,263.0,269.4200134277344,39522800,269.4200134277344
2022-01-18,266.3800048828125,257.70001220703125,262.6000061035156,259.0299987792969,42427000,259.0299987792969
2022-01-19,265.42999267578125,250.52000427246094,260.7900085449219,250.6699981689453,48831500,250.6699981689453
2022-01-20,255.7899932861328,240.77999877929688,253.0399932861328,241.5,43518100,241.5
2022-01-21,248.22999572753906,232.6300048828125,235.07000732421875,233.74000549316406,71895800,233.74000549316406
2022-01-24,233.8000030517578,208.8800048828125,223.3000030517578,233.72000122070312,91398200,233.72000122070312
2022-01-25,229.42999267578125,220.0,225.4600067138672,223.24000549316406,66461600,223.24000549316406
2022-01-26,240.57000732421875,223.0,232.39999389648438,227.72000122070312,75595900,227.72000122070312
2022-01-27,239.9499969482422,216.75,235.67999267578125,219.44000244140625,57335300,219.44000244140625
2022-01-28,228.5800018310547,212.9600067138672,220.1199951171875,228.39999389648438,54377400,228.39999389648438
2022-01-31,245.08999633789062,230.52000427246094,231.82000732421875,244.86000061035156,56468000,244.86000061035156
2022-02-01,251.4499969482422,238.89999389648438,251.0399932861328,246.3800048828125,51892500,246.3800048828125
2022-02-02,258.1700134277344,245.52999877929688,257.94000244140625,252.4199981689453,54341900,252.4199981689453
2022-02-03,250.77000427246094,237.8000030517578,244.5800018310547,239.47999572753906,41017800,239.47999572753906
2022-02-04,246.35000610351562,236.32000732421875,239.72000122070312,243.19000244140625,35432800,243.19000244140625
2022-02-07,251.82000732421875,242.02000427246094,243.72000122070312,247.27999877929688,37686800,247.27999877929688
2022-02-08,252.3000030517578,239.8000030517578,243.58999633789062,251.0800018310547,41035900,251.0800018310547
2022-02-09,267.25,253.52999877929688,256.2200012207031,267.04998779296875,52428200,267.04998779296875
2022-02-10,269.25,256.0,259.95001220703125,258.239990234375,51320000,258.239990234375
2022-02-11,261.5199890136719,237.72999572753906,259.1600036621094,239.49000549316406,60424800,239.49000549316406
2022-02-14,248.75,237.5500030517578,239.33999633789062,242.6699981689453,44042400,242.6699981689453
2022-02-15,265.45001220703125,247.83999633789062,249.49000549316406,264.95001220703125,70175300,264.95001220703125
2022-02-16,265.82000732421875,255.52000427246094,262.5899963378906,265.1099853515625,73267600,265.1099853515625
2022-02-17,257.8410949707031,241.64999389648438,256.29998779296875,245.32969665527344,69987133,245.32969665527344
